,p-value,cell.line,DIP1,DIP2,div1,div2,dth1,dth2
253,0.0017968254899493013,PC9.DS8,0.0015,0.0055,0.026,0.028999999999999998,0.024499999999999997,0.0235
254,0.00042493407707960645,PC9.DS8,0.0015,0.005699999999999999,0.026,0.028999999999999998,0.024499999999999997,0.023299999999999998
255,0.001845278544277725,PC9.DS8,0.0015,0.0059,0.026,0.028999999999999998,0.024499999999999997,0.0231
256,0.0002813440314636185,PC9.DS8,0.0015,0.0060999999999999995,0.026,0.028999999999999998,0.024499999999999997,0.022899999999999997
257,9.808024433538843e-06,PC9.DS8,0.0015,0.0063,0.026,0.028999999999999998,0.024499999999999997,0.022699999999999998
258,0.006090779843872033,PC9.DS8,0.0015,0.0065,0.026,0.028999999999999998,0.024499999999999997,0.0225
259,9.097259851319687e-05,PC9.DS8,0.0015,0.006699999999999999,0.026,0.028999999999999998,0.024499999999999997,0.0223
260,0.0008163173400684555,PC9.DS8,0.0015,0.0069,0.026,0.028999999999999998,0.024499999999999997,0.022099999999999998
261,0.0050907592765060935,PC9.DS8,0.0015,0.0070999999999999995,0.026,0.028999999999999998,0.024499999999999997,0.0219
262,0.0006797150171964663,PC9.DS8,0.0015,0.0073,0.026,0.028999999999999998,0.024499999999999997,0.021699999999999997
263,0.00016504508662683773,PC9.DS8,0.0015,0.0075,0.026,0.028999999999999998,0.024499999999999997,0.0215
264,0.0002257787480417259,PC9.DS8,0.0005,0.0055,0.026,0.03,0.0255,0.0245
265,0.005200680190027829,PC9.DS8,0.0005,0.005699999999999999,0.026,0.03,0.0255,0.0243
266,4.647609758439934e-05,PC9.DS8,0.0005,0.0059,0.026,0.03,0.0255,0.0241
267,0.001803172483902576,PC9.DS8,0.0005,0.0060999999999999995,0.026,0.03,0.0255,0.023899999999999998
268,0.0013000393835288437,PC9.DS8,0.0005,0.0063,0.026,0.03,0.0255,0.0237
269,0.0005383931272588249,PC9.DS8,0.0005,0.0065,0.026,0.03,0.0255,0.0235
270,0.000872034023878584,PC9.DS8,0.0005,0.006699999999999999,0.026,0.03,0.0255,0.0233
271,0.0006850585815930243,PC9.DS8,0.0005,0.0069,0.026,0.03,0.0255,0.0231
272,0.0015263666544420517,PC9.DS8,0.0005,0.0070999999999999995,0.026,0.03,0.0255,0.0229
273,0.011558712864428528,PC9.DS8,0.0005,0.0073,0.026,0.03,0.0255,0.022699999999999998
274,0.009135434533694538,PC9.DS8,0.0005,0.0075,0.026,0.03,0.0255,0.0225
275,4.30350065846627e-05,PC9.DS8,0.0007,0.0055,0.026,0.03,0.0253,0.0245
276,3.2312176894928804e-05,PC9.DS8,0.0007,0.005699999999999999,0.026,0.03,0.0253,0.0243
277,0.004354330515992294,PC9.DS8,0.0007,0.0059,0.026,0.03,0.0253,0.0241
278,0.0004729863489833233,PC9.DS8,0.0007,0.0060999999999999995,0.026,0.03,0.0253,0.023899999999999998
279,0.003230286027164721,PC9.DS8,0.0007,0.0063,0.026,0.03,0.0253,0.0237
280,0.006494939035921403,PC9.DS8,0.0007,0.0065,0.026,0.03,0.0253,0.0235
281,0.00018220406127856628,PC9.DS8,0.0007,0.006699999999999999,0.026,0.03,0.0253,0.0233
282,0.011743171764542268,PC9.DS8,0.0007,0.0069,0.026,0.03,0.0253,0.0231
283,0.006542965564046535,PC9.DS8,0.0007,0.0070999999999999995,0.026,0.03,0.0253,0.0229
284,0.040799066662507495,PC9.DS8,0.0007,0.0073,0.026,0.03,0.0253,0.022699999999999998
285,0.000780058927889429,PC9.DS8,0.0007,0.0075,0.026,0.03,0.0253,0.0225
286,0.0033921880150862755,PC9.DS8,0.0009,0.0055,0.026,0.03,0.025099999999999997,0.0245
287,0.0012281082312056812,PC9.DS8,0.0009,0.005699999999999999,0.026,0.03,0.025099999999999997,0.0243
288,5.511248551953966e-05,PC9.DS8,0.0009,0.0059,0.026,0.03,0.025099999999999997,0.0241
289,0.03520075207633003,PC9.DS8,0.0009,0.0060999999999999995,0.026,0.03,0.025099999999999997,0.023899999999999998
290,0.2086239225590075,PC9.DS8,0.0009,0.0063,0.026,0.03,0.025099999999999997,0.0237
291,0.007922371555696178,PC9.DS8,0.0009,0.0065,0.026,0.03,0.025099999999999997,0.0235
292,0.0010887253353529971,PC9.DS8,0.0009,0.006699999999999999,0.026,0.03,0.025099999999999997,0.0233
293,0.0012225373244711601,PC9.DS8,0.0009,0.0069,0.026,0.03,0.025099999999999997,0.0231
294,0.013394274751110834,PC9.DS8,0.0009,0.0070999999999999995,0.026,0.03,0.025099999999999997,0.0229
295,0.011616366293061252,PC9.DS8,0.0009,0.0073,0.026,0.03,0.025099999999999997,0.022699999999999998
296,0.0020837882369150163,PC9.DS8,0.0009,0.0075,0.026,0.03,0.025099999999999997,0.0225
297,0.003011742753769158,PC9.DS8,0.0011,0.0055,0.026,0.03,0.0249,0.0245
298,0.025144823158257223,PC9.DS8,0.0011,0.005699999999999999,0.026,0.03,0.0249,0.0243
299,0.0025594562851608783,PC9.DS8,0.0011,0.0059,0.026,0.03,0.0249,0.0241
300,0.001522971380637539,PC9.DS8,0.0011,0.0060999999999999995,0.026,0.03,0.0249,0.023899999999999998
301,0.024022395951293147,PC9.DS8,0.0011,0.0063,0.026,0.03,0.0249,0.0237
302,0.002802591630899826,PC9.DS8,0.0011,0.0065,0.026,0.03,0.0249,0.0235
303,4.193482552137876e-05,PC9.DS8,0.0011,0.006699999999999999,0.026,0.03,0.0249,0.0233
304,0.08818565065235659,PC9.DS8,0.0011,0.0069,0.026,0.03,0.0249,0.0231
305,0.0007868213902444508,PC9.DS8,0.0011,0.0070999999999999995,0.026,0.03,0.0249,0.0229
306,0.030557191426874172,PC9.DS8,0.0011,0.0073,0.026,0.03,0.0249,0.022699999999999998
307,0.00861625161897588,PC9.DS8,0.0011,0.0075,0.026,0.03,0.0249,0.0225
308,0.0015859276513607615,PC9.DS8,0.0013,0.0055,0.026,0.03,0.0247,0.0245
309,0.0027618506750932722,PC9.DS8,0.0013,0.005699999999999999,0.026,0.03,0.0247,0.0243
310,0.00023547779510268242,PC9.DS8,0.0013,0.0059,0.026,0.03,0.0247,0.0241
311,0.06336844573352228,PC9.DS8,0.0013,0.0060999999999999995,0.026,0.03,0.0247,0.023899999999999998
312,0.00344494117692689,PC9.DS8,0.0013,0.0063,0.026,0.03,0.0247,0.0237
313,0.026465562130570483,PC9.DS8,0.0013,0.0065,0.026,0.03,0.0247,0.0235
314,0.011728206398929051,PC9.DS8,0.0013,0.006699999999999999,0.026,0.03,0.0247,0.0233
315,0.010603668238772623,PC9.DS8,0.0013,0.0069,0.026,0.03,0.0247,0.0231
316,0.005961358745964645,PC9.DS8,0.0013,0.0070999999999999995,0.026,0.03,0.0247,0.0229
317,0.013033757738960854,PC9.DS8,0.0013,0.0073,0.026,0.03,0.0247,0.022699999999999998
318,0.00025400221935535205,PC9.DS8,0.0013,0.0075,0.026,0.03,0.0247,0.0225
319,0.0002989340888944031,PC9.DS8,0.0015,0.0055,0.026,0.03,0.024499999999999997,0.0245
320,0.0004408695279705379,PC9.DS8,0.0015,0.005699999999999999,0.026,0.03,0.024499999999999997,0.0243
321,4.8843038990742736e-05,PC9.DS8,0.0015,0.0059,0.026,0.03,0.024499999999999997,0.0241
322,0.00026406730975755597,PC9.DS8,0.0015,0.0060999999999999995,0.026,0.03,0.024499999999999997,0.023899999999999998
323,4.9434024866791255e-06,PC9.DS8,0.0015,0.0063,0.026,0.03,0.024499999999999997,0.0237
324,6.35851251622241e-05,PC9.DS8,0.0015,0.0065,0.026,0.03,0.024499999999999997,0.0235
325,0.0007966513814664549,PC9.DS8,0.0015,0.006699999999999999,0.026,0.03,0.024499999999999997,0.0233
326,3.5860996508154853e-06,PC9.DS8,0.0015,0.0069,0.026,0.03,0.024499999999999997,0.0231
327,0.0002405261708365884,PC9.DS8,0.0015,0.0070999999999999995,0.026,0.03,0.024499999999999997,0.0229
328,4.947478412379028e-05,PC9.DS8,0.0015,0.0073,0.026,0.03,0.024499999999999997,0.022699999999999998
329,0.0001271600108903839,PC9.DS8,0.0015,0.0075,0.026,0.03,0.024499999999999997,0.0225
330,3.086597629912211e-05,PC9.DS8,0.0005,0.0055,0.027,0.026,0.0265,0.020499999999999997
331,0.0005790197893524676,PC9.DS8,0.0005,0.005699999999999999,0.027,0.026,0.0265,0.0203
332,1.7339239192997512e-05,PC9.DS8,0.0005,0.0059,0.027,0.026,0.0265,0.0201
333,0.0013529850434116687,PC9.DS8,0.0005,0.0060999999999999995,0.027,0.026,0.0265,0.0199
334,0.0007006912806652043,PC9.DS8,0.0005,0.0063,0.027,0.026,0.0265,0.0197
335,0.00209918856014919,PC9.DS8,0.0005,0.0065,0.027,0.026,0.0265,0.0195
336,0.006219925416322313,PC9.DS8,0.0005,0.006699999999999999,0.027,0.026,0.0265,0.019299999999999998
337,1.493138959715929e-05,PC9.DS8,0.0005,0.0069,0.027,0.026,0.0265,0.0191
338,0.003560362205371697,PC9.DS8,0.0005,0.0070999999999999995,0.027,0.026,0.0265,0.0189
339,0.0013437249109668815,PC9.DS8,0.0005,0.0073,0.027,0.026,0.0265,0.018699999999999998
340,0.0001655906463506543,PC9.DS8,0.0005,0.0075,0.027,0.026,0.0265,0.0185
341,0.00039869738859321977,PC9.DS8,0.0007,0.0055,0.027,0.026,0.0263,0.020499999999999997
342,0.0008585243779412207,PC9.DS8,0.0007,0.005699999999999999,0.027,0.026,0.0263,0.0203
343,0.020344360880804796,PC9.DS8,0.0007,0.0059,0.027,0.026,0.0263,0.0201
344,0.06266241631880318,PC9.DS8,0.0007,0.0060999999999999995,0.027,0.026,0.0263,0.0199
345,4.208890922891953e-06,PC9.DS8,0.0007,0.0063,0.027,0.026,0.0263,0.0197
346,0.0009746540540802079,PC9.DS8,0.0007,0.0065,0.027,0.026,0.0263,0.0195
347,0.06421583532411833,PC9.DS8,0.0007,0.006699999999999999,0.027,0.026,0.0263,0.019299999999999998
348,0.0018932376722901802,PC9.DS8,0.0007,0.0069,0.027,0.026,0.0263,0.0191
349,2.528483226506688e-06,PC9.DS8,0.0007,0.0070999999999999995,0.027,0.026,0.0263,0.0189
350,0.0010477331873493892,PC9.DS8,0.0007,0.0073,0.027,0.026,0.0263,0.018699999999999998
351,0.03348205819442789,PC9.DS8,0.0007,0.0075,0.027,0.026,0.0263,0.0185
352,0.00038115272208660866,PC9.DS8,0.0009,0.0055,0.027,0.026,0.026099999999999998,0.020499999999999997
353,0.032945705165850755,PC9.DS8,0.0009,0.005699999999999999,0.027,0.026,0.026099999999999998,0.0203
354,0.007709684151399435,PC9.DS8,0.0009,0.0059,0.027,0.026,0.026099999999999998,0.0201
355,0.009033594899191168,PC9.DS8,0.0009,0.0060999999999999995,0.027,0.026,0.026099999999999998,0.0199
356,0.007929527216339802,PC9.DS8,0.0009,0.0063,0.027,0.026,0.026099999999999998,0.0197
357,0.017103833219174473,PC9.DS8,0.0009,0.0065,0.027,0.026,0.026099999999999998,0.0195
358,0.2492539061753135,PC9.DS8,0.0009,0.006699999999999999,0.027,0.026,0.026099999999999998,0.019299999999999998
359,0.003803169842167582,PC9.DS8,0.0009,0.0069,0.027,0.026,0.026099999999999998,0.0191
360,0.033832034565795574,PC9.DS8,0.0009,0.0070999999999999995,0.027,0.026,0.026099999999999998,0.0189
361,0.01319999009510573,PC9.DS8,0.0009,0.0073,0.027,0.026,0.026099999999999998,0.018699999999999998
362,0.0001560163136450917,PC9.DS8,0.0009,0.0075,0.027,0.026,0.026099999999999998,0.0185
363,0.003219563923456761,PC9.DS8,0.0011,0.0055,0.027,0.026,0.0259,0.020499999999999997
364,0.014563200295412644,PC9.DS8,0.0011,0.005699999999999999,0.027,0.026,0.0259,0.0203
365,0.018936889105274492,PC9.DS8,0.0011,0.0059,0.027,0.026,0.0259,0.0201
366,0.05232313917878864,PC9.DS8,0.0011,0.0060999999999999995,0.027,0.026,0.0259,0.0199
367,0.021592941878718075,PC9.DS8,0.0011,0.0063,0.027,0.026,0.0259,0.0197
368,0.0006910406228029922,PC9.DS8,0.0011,0.0065,0.027,0.026,0.0259,0.0195
369,0.004818424752936125,PC9.DS8,0.0011,0.006699999999999999,0.027,0.026,0.0259,0.019299999999999998
370,0.0009623076584608575,PC9.DS8,0.0011,0.0069,0.027,0.026,0.0259,0.0191
371,0.0062460527640272765,PC9.DS8,0.0011,0.0070999999999999995,0.027,0.026,0.0259,0.0189
372,0.014676351225782107,PC9.DS8,0.0011,0.0073,0.027,0.026,0.0259,0.018699999999999998
373,0.007083023710670673,PC9.DS8,0.0011,0.0075,0.027,0.026,0.0259,0.0185
374,0.0005502089930228434,PC9.DS8,0.0013,0.0055,0.027,0.026,0.0257,0.020499999999999997
375,0.011612430103096844,PC9.DS8,0.0013,0.005699999999999999,0.027,0.026,0.0257,0.0203
376,0.0006933976898232562,PC9.DS8,0.0013,0.0059,0.027,0.026,0.0257,0.0201
377,0.018231498493715765,PC9.DS8,0.0013,0.0060999999999999995,0.027,0.026,0.0257,0.0199
378,0.015533095509001565,PC9.DS8,0.0013,0.0063,0.027,0.026,0.0257,0.0197
379,0.00044881316094241364,PC9.DS8,0.0013,0.0065,0.027,0.026,0.0257,0.0195
380,0.007968647449231552,PC9.DS8,0.0013,0.006699999999999999,0.027,0.026,0.0257,0.019299999999999998
381,0.00768062244575439,PC9.DS8,0.0013,0.0069,0.027,0.026,0.0257,0.0191
382,0.028948119498119772,PC9.DS8,0.0013,0.0070999999999999995,0.027,0.026,0.0257,0.0189
383,0.0024490323287908074,PC9.DS8,0.0013,0.0073,0.027,0.026,0.0257,0.018699999999999998
384,0.0014308803137283834,PC9.DS8,0.0013,0.0075,0.027,0.026,0.0257,0.0185
385,0.005640738976926461,PC9.DS8,0.0015,0.0055,0.027,0.026,0.0255,0.020499999999999997
386,0.003122464637594326,PC9.DS8,0.0015,0.005699999999999999,0.027,0.026,0.0255,0.0203
387,2.1997602370997795e-05,PC9.DS8,0.0015,0.0059,0.027,0.026,0.0255,0.0201
388,0.00045016725924099793,PC9.DS8,0.0015,0.0060999999999999995,0.027,0.026,0.0255,0.0199
389,0.003739135317934986,PC9.DS8,0.0015,0.0063,0.027,0.026,0.0255,0.0197
390,2.9704542916998666e-05,PC9.DS8,0.0015,0.0065,0.027,0.026,0.0255,0.0195
391,0.00012934286095295347,PC9.DS8,0.0015,0.006699999999999999,0.027,0.026,0.0255,0.019299999999999998
392,0.0006401701400610975,PC9.DS8,0.0015,0.0069,0.027,0.026,0.0255,0.0191
393,0.0030314417162894546,PC9.DS8,0.0015,0.0070999999999999995,0.027,0.026,0.0255,0.0189
394,0.008202381416987977,PC9.DS8,0.0015,0.0073,0.027,0.026,0.0255,0.018699999999999998
395,0.0006078264401404355,PC9.DS8,0.0015,0.0075,0.027,0.026,0.0255,0.0185
396,0.006352783609772262,PC9.DS8,0.0005,0.0055,0.027,0.027,0.0265,0.0215
397,3.1267131303443064e-05,PC9.DS8,0.0005,0.005699999999999999,0.027,0.027,0.0265,0.0213
398,0.0001358356753195511,PC9.DS8,0.0005,0.0059,0.027,0.027,0.0265,0.0211
399,0.004354330515992294,PC9.DS8,0.0005,0.0060999999999999995,0.027,0.027,0.0265,0.020900000000000002
400,0.002111244816704221,PC9.DS8,0.0005,0.0063,0.027,0.027,0.0265,0.0207
401,0.0028342544738180725,PC9.DS8,0.0005,0.0065,0.027,0.027,0.0265,0.0205
402,0.0011012303631093689,PC9.DS8,0.0005,0.006699999999999999,0.027,0.027,0.0265,0.0203
403,0.0005100585986093638,PC9.DS8,0.0005,0.0069,0.027,0.027,0.0265,0.0201
404,0.0016981805208370383,PC9.DS8,0.0005,0.0070999999999999995,0.027,0.027,0.0265,0.0199
405,1.0029059236193001e-05,PC9.DS8,0.0005,0.0073,0.027,0.027,0.0265,0.0197
406,0.007169421888119025,PC9.DS8,0.0005,0.0075,0.027,0.027,0.0265,0.0195
407,0.0010477331873493892,PC9.DS8,0.0007,0.0055,0.027,0.027,0.0263,0.0215
408,0.011331820248259343,PC9.DS8,0.0007,0.005699999999999999,0.027,0.027,0.0263,0.0213
409,0.018936889105274492,PC9.DS8,0.0007,0.0059,0.027,0.027,0.0263,0.0211
410,0.03582448537800435,PC9.DS8,0.0007,0.0060999999999999995,0.027,0.027,0.0263,0.020900000000000002
411,0.0016195948915655395,PC9.DS8,0.0007,0.0063,0.027,0.027,0.0263,0.0207
412,0.00020934697979721538,PC9.DS8,0.0007,0.0065,0.027,0.027,0.0263,0.0205
413,0.027404727565468003,PC9.DS8,0.0007,0.006699999999999999,0.027,0.027,0.0263,0.0203
414,0.007169421888119025,PC9.DS8,0.0007,0.0069,0.027,0.027,0.0263,0.0201
415,0.006639992228300076,PC9.DS8,0.0007,0.0070999999999999995,0.027,0.027,0.0263,0.0199
416,0.009551622797437783,PC9.DS8,0.0007,0.0073,0.027,0.027,0.0263,0.0197
417,0.00665988338254193,PC9.DS8,0.0007,0.0075,0.027,0.027,0.0263,0.0195
418,0.0011878787966994866,PC9.DS8,0.0009,0.0055,0.027,0.027,0.026099999999999998,0.0215
419,0.009315192195709034,PC9.DS8,0.0009,0.005699999999999999,0.027,0.027,0.026099999999999998,0.0213
420,0.0001217884893969204,PC9.DS8,0.0009,0.0059,0.027,0.027,0.026099999999999998,0.0211
421,0.02596164224141239,PC9.DS8,0.0009,0.0060999999999999995,0.027,0.027,0.026099999999999998,0.020900000000000002
422,0.006429350144204583,PC9.DS8,0.0009,0.0063,0.027,0.027,0.026099999999999998,0.0207
423,0.015102029839682804,PC9.DS8,0.0009,0.0065,0.027,0.027,0.026099999999999998,0.0205
424,0.008942194227342994,PC9.DS8,0.0009,0.006699999999999999,0.027,0.027,0.026099999999999998,0.0203
425,0.13161946085368847,PC9.DS8,0.0009,0.0069,0.027,0.027,0.026099999999999998,0.0201
426,0.0005267948702488949,PC9.DS8,0.0009,0.0070999999999999995,0.027,0.027,0.026099999999999998,0.0199
427,0.05538499260150194,PC9.DS8,0.0009,0.0073,0.027,0.027,0.026099999999999998,0.0197
428,0.00040838779368726605,PC9.DS8,0.0009,0.0075,0.027,0.027,0.026099999999999998,0.0195
429,0.004106861134988082,PC9.DS8,0.0011,0.0055,0.027,0.027,0.0259,0.0215
430,0.007581093809758006,PC9.DS8,0.0011,0.005699999999999999,0.027,0.027,0.0259,0.0213
431,0.015020557423451045,PC9.DS8,0.0011,0.0059,0.027,0.027,0.0259,0.0211
432,0.001663242939865995,PC9.DS8,0.0011,0.0060999999999999995,0.027,0.027,0.0259,0.020900000000000002
433,0.042724242198235014,PC9.DS8,0.0011,0.0063,0.027,0.027,0.0259,0.0207
434,0.18163047953377937,PC9.DS8,0.0011,0.0065,0.027,0.027,0.0259,0.0205
435,0.011359246976421884,PC9.DS8,0.0011,0.006699999999999999,0.027,0.027,0.0259,0.0203
436,0.014936327085670418,PC9.DS8,0.0011,0.0069,0.027,0.027,0.0259,0.0201
437,0.006352783609772262,PC9.DS8,0.0011,0.0070999999999999995,0.027,0.027,0.0259,0.0199
438,0.02122975427566897,PC9.DS8,0.0011,0.0073,0.027,0.027,0.0259,0.0197
439,0.061652169371845617,PC9.DS8,0.0011,0.0075,0.027,0.027,0.0259,0.0195
440,0.0007406898915579167,PC9.DS8,0.0013,0.0055,0.027,0.027,0.0257,0.0215
441,0.011482198009200514,PC9.DS8,0.0013,0.005699999999999999,0.027,0.027,0.0257,0.0213
442,0.0021486880765158164,PC9.DS8,0.0013,0.0059,0.027,0.027,0.0257,0.0211
443,0.0055802573854269195,PC9.DS8,0.0013,0.0060999999999999995,0.027,0.027,0.0257,0.020900000000000002
444,0.0015526826127926845,PC9.DS8,0.0013,0.0063,0.027,0.027,0.0257,0.0207
445,0.004534985430192519,PC9.DS8,0.0013,0.0065,0.027,0.027,0.0257,0.0205
446,0.0014393254600341921,PC9.DS8,0.0013,0.006699999999999999,0.027,0.027,0.0257,0.0203
447,0.031191012584127823,PC9.DS8,0.0013,0.0069,0.027,0.027,0.0257,0.0201
448,0.0009669591542548687,PC9.DS8,0.0013,0.0070999999999999995,0.027,0.027,0.0257,0.0199
449,0.00023179446974627607,PC9.DS8,0.0013,0.0073,0.027,0.027,0.0257,0.0197
450,0.030818306057680673,PC9.DS8,0.0013,0.0075,0.027,0.027,0.0257,0.0195
451,0.0004239264184644726,PC9.DS8,0.0015,0.0055,0.027,0.027,0.0255,0.0215
452,6.392933525797335e-05,PC9.DS8,0.0015,0.005699999999999999,0.027,0.027,0.0255,0.0213
453,0.000908096761585584,PC9.DS8,0.0015,0.0059,0.027,0.027,0.0255,0.0211
454,2.743040434906571e-05,PC9.DS8,0.0015,0.0060999999999999995,0.027,0.027,0.0255,0.020900000000000002
455,0.000707338183988721,PC9.DS8,0.0015,0.0063,0.027,0.027,0.0255,0.0207
456,4.452550273540653e-07,PC9.DS8,0.0015,0.0065,0.027,0.027,0.0255,0.0205
457,0.0013975909454780446,PC9.DS8,0.0015,0.006699999999999999,0.027,0.027,0.0255,0.0203
458,1.4191732854898486e-07,PC9.DS8,0.0015,0.0069,0.027,0.027,0.0255,0.0201
459,0.0006034259109466202,PC9.DS8,0.0015,0.0070999999999999995,0.027,0.027,0.0255,0.0199
460,5.5144799340437326e-05,PC9.DS8,0.0015,0.0073,0.027,0.027,0.0255,0.0197
461,0.0016833368086362943,PC9.DS8,0.0015,0.0075,0.027,0.027,0.0255,0.0195
462,0.006888329173499395,PC9.DS8,0.0005,0.0055,0.027,0.027999999999999997,0.0265,0.0225
463,0.0013590436559589966,PC9.DS8,0.0005,0.005699999999999999,0.027,0.027999999999999997,0.0265,0.022299999999999997
464,0.0007279734784130327,PC9.DS8,0.0005,0.0059,0.027,0.027999999999999997,0.0265,0.022099999999999998
465,6.17263339162339e-06,PC9.DS8,0.0005,0.0060999999999999995,0.027,0.027999999999999997,0.0265,0.021899999999999996
466,0.001490978528243127,PC9.DS8,0.0005,0.0063,0.027,0.027999999999999997,0.0265,0.021699999999999997
467,0.011855944988044391,PC9.DS8,0.0005,0.0065,0.027,0.027999999999999997,0.0265,0.0215
468,0.0006840343153691937,PC9.DS8,0.0005,0.006699999999999999,0.027,0.027999999999999997,0.0265,0.0213
469,0.0006173472795114331,PC9.DS8,0.0005,0.0069,0.027,0.027999999999999997,0.0265,0.021099999999999997
470,5.834276587121103e-07,PC9.DS8,0.0005,0.0070999999999999995,0.027,0.027999999999999997,0.0265,0.0209
471,1.0823217291153632e-05,PC9.DS8,0.0005,0.0073,0.027,0.027999999999999997,0.0265,0.020699999999999996
472,0.014105067506936634,PC9.DS8,0.0005,0.0075,0.027,0.027999999999999997,0.0265,0.020499999999999997
473,0.0005343997334777998,PC9.DS8,0.0007,0.0055,0.027,0.027999999999999997,0.0263,0.0225
474,0.0018882959598997759,PC9.DS8,0.0007,0.005699999999999999,0.027,0.027999999999999997,0.0263,0.022299999999999997
475,1.823137754885494e-06,PC9.DS8,0.0007,0.0059,0.027,0.027999999999999997,0.0263,0.022099999999999998
476,0.009621019501087806,PC9.DS8,0.0007,0.0060999999999999995,0.027,0.027999999999999997,0.0263,0.021899999999999996
477,0.0006910406228029922,PC9.DS8,0.0007,0.0063,0.027,0.027999999999999997,0.0263,0.021699999999999997
478,0.006458707546861047,PC9.DS8,0.0007,0.0065,0.027,0.027999999999999997,0.0263,0.0215
479,3.792406631236932e-06,PC9.DS8,0.0007,0.006699999999999999,0.027,0.027999999999999997,0.0263,0.0213
480,0.004823330013427456,PC9.DS8,0.0007,0.0069,0.027,0.027999999999999997,0.0263,0.021099999999999997
481,0.0005583572876981797,PC9.DS8,0.0007,0.0070999999999999995,0.027,0.027999999999999997,0.0263,0.0209
482,0.0016977719801479386,PC9.DS8,0.0007,0.0073,0.027,0.027999999999999997,0.0263,0.020699999999999996
483,0.005341137533038907,PC9.DS8,0.0007,0.0075,0.027,0.027999999999999997,0.0263,0.020499999999999997
484,0.020440905712176837,PC9.DS8,0.0009,0.0055,0.027,0.027999999999999997,0.026099999999999998,0.0225
485,0.00151403750411647,PC9.DS8,0.0009,0.005699999999999999,0.027,0.027999999999999997,0.026099999999999998,0.022299999999999997
486,0.009429614544143296,PC9.DS8,0.0009,0.0059,0.027,0.027999999999999997,0.026099999999999998,0.022099999999999998
487,0.00030012736524787044,PC9.DS8,0.0009,0.0060999999999999995,0.027,0.027999999999999997,0.026099999999999998,0.021899999999999996
488,0.027061856393132695,PC9.DS8,0.0009,0.0063,0.027,0.027999999999999997,0.026099999999999998,0.021699999999999997
489,0.005619065772452803,PC9.DS8,0.0009,0.0065,0.027,0.027999999999999997,0.026099999999999998,0.0215
490,0.0012167574285415464,PC9.DS8,0.0009,0.006699999999999999,0.027,0.027999999999999997,0.026099999999999998,0.0213
491,0.004075885538340963,PC9.DS8,0.0009,0.0069,0.027,0.027999999999999997,0.026099999999999998,0.021099999999999997
492,0.015533095509001579,PC9.DS8,0.0009,0.0070999999999999995,0.027,0.027999999999999997,0.026099999999999998,0.0209
493,0.0634807771936291,PC9.DS8,0.0009,0.0073,0.027,0.027999999999999997,0.026099999999999998,0.020699999999999996
494,0.20315973045904273,PC9.DS8,0.0009,0.0075,0.027,0.027999999999999997,0.026099999999999998,0.020499999999999997
495,0.0006924004383558226,PC9.DS8,0.0011,0.0055,0.027,0.027999999999999997,0.0259,0.0225
496,0.00017306120503245183,PC9.DS8,0.0011,0.005699999999999999,0.027,0.027999999999999997,0.0259,0.022299999999999997
497,0.0053606862313579935,PC9.DS8,0.0011,0.0059,0.027,0.027999999999999997,0.0259,0.022099999999999998
498,0.003206415207337588,PC9.DS8,0.0011,0.0060999999999999995,0.027,0.027999999999999997,0.0259,0.021899999999999996
499,0.0927447653674038,PC9.DS8,0.0011,0.0063,0.027,0.027999999999999997,0.0259,0.021699999999999997
500,0.0999427652510438,PC9.DS8,0.0011,0.0065,0.027,0.027999999999999997,0.0259,0.0215
501,0.0033921880150862755,PC9.DS8,0.0011,0.006699999999999999,0.027,0.027999999999999997,0.0259,0.0213
502,0.028484233934587287,PC9.DS8,0.0011,0.0069,0.027,0.027999999999999997,0.0259,0.021099999999999997
503,0.09519416013029264,PC9.DS8,0.0011,0.0070999999999999995,0.027,0.027999999999999997,0.0259,0.0209
504,0.00015833271514451407,PC9.DS8,0.0011,0.0073,0.027,0.027999999999999997,0.0259,0.020699999999999996
505,0.004399080460359542,PC9.DS8,0.0011,0.0075,0.027,0.027999999999999997,0.0259,0.020499999999999997
506,0.00022880809370458472,PC9.DS8,0.0013,0.0055,0.027,0.027999999999999997,0.0257,0.0225
507,0.00020856714684120838,PC9.DS8,0.0013,0.005699999999999999,0.027,0.027999999999999997,0.0257,0.022299999999999997
508,0.002951133549349625,PC9.DS8,0.0013,0.0059,0.027,0.027999999999999997,0.0257,0.022099999999999998
509,0.0010376552940322321,PC9.DS8,0.0013,0.0060999999999999995,0.027,0.027999999999999997,0.0257,0.021899999999999996
510,0.002355951537870841,PC9.DS8,0.0013,0.0063,0.027,0.027999999999999997,0.0257,0.021699999999999997
511,0.00594319345622405,PC9.DS8,0.0013,0.0065,0.027,0.027999999999999997,0.0257,0.0215
512,0.0010753415571534198,PC9.DS8,0.0013,0.006699999999999999,0.027,0.027999999999999997,0.0257,0.0213
513,0.037331504977962046,PC9.DS8,0.0013,0.0069,0.027,0.027999999999999997,0.0257,0.021099999999999997
514,0.039243035453616126,PC9.DS8,0.0013,0.0070999999999999995,0.027,0.027999999999999997,0.0257,0.0209
515,0.020220493171728426,PC9.DS8,0.0013,0.0073,0.027,0.027999999999999997,0.0257,0.020699999999999996
516,0.011494741596510986,PC9.DS8,0.0013,0.0075,0.027,0.027999999999999997,0.0257,0.020499999999999997
517,6.146546810447427e-05,PC9.DS8,0.0015,0.0055,0.027,0.027999999999999997,0.0255,0.0225
