,p-value,cell.line,DIP1,DIP2,div1,div2,dth1,dth2
222,2.614615859314927e-05,PC9.DS8,0.0009,0.0059,0.031,0.034,0.0301,0.028100000000000003
223,1.416103968990592e-05,PC9.DS8,0.0009,0.0060999999999999995,0.031,0.034,0.0301,0.0279
224,0.03996743149679039,PC9.DS8,0.0009,0.0063,0.031,0.034,0.0301,0.027700000000000002
225,0.08627092066826124,PC9.DS8,0.0009,0.0065,0.031,0.034,0.0301,0.027500000000000004
226,0.009738651718924188,PC9.DS8,0.0009,0.006699999999999999,0.031,0.034,0.0301,0.027300000000000005
227,9.483499858621194e-05,PC9.DS8,0.0009,0.0069,0.031,0.034,0.0301,0.027100000000000003
228,0.16132292006736904,PC9.DS8,0.0009,0.0070999999999999995,0.031,0.034,0.0301,0.026900000000000004
229,0.002111244816704221,PC9.DS8,0.0009,0.0073,0.031,0.034,0.0301,0.0267
230,0.0017010443237224161,PC9.DS8,0.0009,0.0075,0.031,0.034,0.0301,0.026500000000000003
231,0.008347768001881655,PC9.DS8,0.0011,0.0055,0.031,0.034,0.0299,0.028500000000000004
232,0.004893731685723789,PC9.DS8,0.0011,0.005699999999999999,0.031,0.034,0.0299,0.028300000000000002
233,0.0003677780039697628,PC9.DS8,0.0011,0.0059,0.031,0.034,0.0299,0.028100000000000003
234,0.005228498022780432,PC9.DS8,0.0011,0.0060999999999999995,0.031,0.034,0.0299,0.0279
235,0.0005684529003032464,PC9.DS8,0.0011,0.0063,0.031,0.034,0.0299,0.027700000000000002
236,0.007399395482752817,PC9.DS8,0.0011,0.0065,0.031,0.034,0.0299,0.027500000000000004
237,0.005899205893705842,PC9.DS8,0.0011,0.006699999999999999,0.031,0.034,0.0299,0.027300000000000005
238,0.11260526519462356,PC9.DS8,0.0011,0.0069,0.031,0.034,0.0299,0.027100000000000003
239,0.006336654493289559,PC9.DS8,0.0011,0.0070999999999999995,0.031,0.034,0.0299,0.026900000000000004
240,0.008977718771201782,PC9.DS8,0.0011,0.0073,0.031,0.034,0.0299,0.0267
241,0.00029317358554518524,PC9.DS8,0.0011,0.0075,0.031,0.034,0.0299,0.026500000000000003
242,0.006888329173499395,PC9.DS8,0.0013,0.0055,0.031,0.034,0.0297,0.028500000000000004
243,0.040304218563016976,PC9.DS8,0.0013,0.005699999999999999,0.031,0.034,0.0297,0.028300000000000002
244,0.00045887919477360266,PC9.DS8,0.0013,0.0059,0.031,0.034,0.0297,0.028100000000000003
