,p-value,cell.line,DIP1,DIP2,div1,div2,dth1,dth2
180,0.005655012590227445,PC9.DS8,0.0013,0.0063,0.036,0.038,0.034699999999999995,0.0317
181,0.0037313159912206314,PC9.DS8,0.0013,0.0065,0.036,0.038,0.034699999999999995,0.0315
182,0.016151165852265698,PC9.DS8,0.0013,0.006699999999999999,0.036,0.038,0.034699999999999995,0.0313
183,0.032222740779445855,PC9.DS8,0.0013,0.0069,0.036,0.038,0.034699999999999995,0.0311
184,0.03309199549435179,PC9.DS8,0.0013,0.0070999999999999995,0.036,0.038,0.034699999999999995,0.0309
185,0.013019899065104064,PC9.DS8,0.0013,0.0073,0.036,0.038,0.034699999999999995,0.030699999999999998
186,0.01917499184257403,PC9.DS8,0.0013,0.0075,0.036,0.038,0.034699999999999995,0.0305
187,0.004257707517826767,PC9.DS8,0.0015,0.0055,0.036,0.038,0.034499999999999996,0.0325
188,0.005065800819304858,PC9.DS8,0.0015,0.005699999999999999,0.036,0.038,0.034499999999999996,0.0323
189,0.005373234347195618,PC9.DS8,0.0015,0.0059,0.036,0.038,0.034499999999999996,0.0321
190,0.00022415650275096124,PC9.DS8,0.0015,0.0060999999999999995,0.036,0.038,0.034499999999999996,0.0319
191,0.0017859020545764226,PC9.DS8,0.0015,0.0063,0.036,0.038,0.034499999999999996,0.0317
192,0.0011033938296087962,PC9.DS8,0.0015,0.0065,0.036,0.038,0.034499999999999996,0.0315
193,0.00222380128613948,PC9.DS8,0.0015,0.006699999999999999,0.036,0.038,0.034499999999999996,0.0313
194,0.013355213138270601,PC9.DS8,0.0015,0.0069,0.036,0.038,0.034499999999999996,0.0311
195,0.0005211466833541995,PC9.DS8,0.0015,0.0070999999999999995,0.036,0.038,0.034499999999999996,0.0309
196,0.0015430114198802982,PC9.DS8,0.0015,0.0073,0.036,0.038,0.034499999999999996,0.030699999999999998
197,0.03476765893083338,PC9.DS8,0.0015,0.0075,0.036,0.038,0.034499999999999996,0.0305
